Entry	Entry Name
A0A087WR60	A0A087WR60_MOUSE
A0A087WR61	A0A087WR61_MOUSE
A0A087WR62	A0A087WR62_MOUSE
A0A087WR64	A0A087WR64_MOUSE
A0A087WR65	A0A087WR65_MOUSE
A0A087WR66	A0A087WR66_MOUSE
A0A087WR67	A0A087WR67_MOUSE
A0A087WR68	A0A087WR68_MOUSE
A0A087WR72	A0A087WR72_MOUSE
A0A087WR75	A0A087WR75_MOUSE
A0A087WR77	A0A087WR77_MOUSE
A0A087WR78	A0A087WR78_MOUSE
A0A087WR80	A0A087WR80_MOUSE
A0A087WR85	A0A087WR85_MOUSE
A0A087WR86	A0A087WR86_MOUSE
A0A087WR88	A0A087WR88_MOUSE
A0A087WR90	A0A087WR90_MOUSE
A0A087WR92	A0A087WR92_MOUSE
A0A087WR93	A0A087WR93_MOUSE
A0A087WR95	A0A087WR95_MOUSE
A0A087WR98	A0A087WR98_MOUSE
A0A087WR99	A0A087WR99_MOUSE
A0A087WRA1	A0A087WRA1_MOUSE
A0A087WRA2	A0A087WRA2_MOUSE
A0A087WRA4	A0A087WRA4_MOUSE
A0A087WRA5	A0A087WRA5_MOUSE
A0A087WRA7	A0A087WRA7_MOUSE
A0A087WRB0	A0A087WRB0_MOUSE
A0A087WRB2	A0A087WRB2_MOUSE
A0A087WRB7	A0A087WRB7_MOUSE
A0A087WRC2	A0A087WRC2_MOUSE
A0A087WRC6	A0A087WRC6_MOUSE
A0A087WRC7	A0A087WRC7_MOUSE
A0A087WRC8	A0A087WRC8_MOUSE
A0A087WRC9	A0A087WRC9_MOUSE
A0A087WRD0	A0A087WRD0_MOUSE
A0A087WRD4	A0A087WRD4_MOUSE
A0A087WRD6	A0A087WRD6_MOUSE
A0A087WRD7	A0A087WRD7_MOUSE
A0A087WRD8	A0A087WRD8_MOUSE
A0A087WRD9	A0A087WRD9_MOUSE
A0A087WRE0	A0A087WRE0_MOUSE
A0A087WRE1	A0A087WRE1_MOUSE
A0A087WRF0	A0A087WRF0_MOUSE
A0A087WRF8	A0A087WRF8_MOUSE
A0A087WRF9	A0A087WRF9_MOUSE
A0A087WRG1	A0A087WRG1_MOUSE
A0A087WRG2	A0A087WRG2_MOUSE
A0A087WRG3	A0A087WRG3_MOUSE
A0A087WRG4	A0A087WRG4_MOUSE
A0A087WRG5	A0A087WRG5_MOUSE
A0A087WRG7	A0A087WRG7_MOUSE
A0A087WRG8	A0A087WRG8_MOUSE
A0A087WRG9	A0A087WRG9_MOUSE
A0A087WRH3	A0A087WRH3_MOUSE
A0A087WRH4	A0A087WRH4_MOUSE
A0A087WRH5	A0A087WRH5_MOUSE
A0A087WRH6	A0A087WRH6_MOUSE
A0A087WRH7	A0A087WRH7_MOUSE
A0A087WRH9	A0A087WRH9_MOUSE
A0A087WRI0	A0A087WRI0_MOUSE
A0A087WRI1	A0A087WRI1_MOUSE
A0A087WRI5	A0A087WRI5_MOUSE
A0A087WRI6	A0A087WRI6_MOUSE
A0A087WRI8	A0A087WRI8_MOUSE
A0A087WRI9	A0A087WRI9_MOUSE
A0A087WRJ3	A0A087WRJ3_MOUSE
A0A087WRJ5	A0A087WRJ5_MOUSE
A0A087WRJ6	A0A087WRJ6_MOUSE
A0A087WRJ7	A0A087WRJ7_MOUSE
A0A087WRJ8	A0A087WRJ8_MOUSE
A0A087WRJ9	A0A087WRJ9_MOUSE
A0A087WRK2	A0A087WRK2_MOUSE
A0A087WRK5	A0A087WRK5_MOUSE
A0A087WRK6	A0A087WRK6_MOUSE
A0A087WRK7	A0A087WRK7_MOUSE
A0A087WRK9	A0A087WRK9_MOUSE
A0A087WRL1	A0A087WRL1_MOUSE
A0A087WRL2	A0A087WRL2_MOUSE
A0A087WRL4	A0A087WRL4_MOUSE
A0A087WRL5	A0A087WRL5_MOUSE
A0A087WRL6	A0A087WRL6_MOUSE
A0A087WRL7	A0A087WRL7_MOUSE
A0A087WRL8	A0A087WRL8_MOUSE
A0A087WRM0	A0A087WRM0_MOUSE
A0A087WRM5	A0A087WRM5_MOUSE
A0A087WRM6	A0A087WRM6_MOUSE
A0A087WRM8	A0A087WRM8_MOUSE
A0A087WRM9	A0A087WRM9_MOUSE
A0A087WRN1	A0A087WRN1_MOUSE
A0A087WRN2	A0A087WRN2_MOUSE
A0A087WRN3	A0A087WRN3_MOUSE
A0A087WRN7	A0A087WRN7_MOUSE
A0A087WRN8	A0A087WRN8_MOUSE
A0A087WRP0	A0A087WRP0_MOUSE
A0A087WRP1	A0A087WRP1_MOUSE
A0A087WRP3	A0A087WRP3_MOUSE
A0A087WRP4	A0A087WRP4_MOUSE
A0A087WRP5	A0A087WRP5_MOUSE
A0A087WRP6	A0A087WRP6_MOUSE
A0A087WRP7	A0A087WRP7_MOUSE
A0A087WRP9	A0A087WRP9_MOUSE
A0A087WRQ0	A0A087WRQ0_MOUSE
A0A087WRQ1	A0A087WRQ1_MOUSE
A0A087WRQ4	A0A087WRQ4_MOUSE
A0A087WRQ7	A0A087WRQ7_MOUSE
A0A087WRR2	A0A087WRR2_MOUSE
A0A087WRR3	A0A087WRR3_MOUSE
A0A087WRR4	A0A087WRR4_MOUSE
A0A087WRR6	A0A087WRR6_MOUSE
A0A087WRR9	A0A087WRR9_MOUSE
A0A087WRS0	A0A087WRS0_MOUSE
A0A087WRS5	A0A087WRS5_MOUSE
A0A087WRS6	A0A087WRS6_MOUSE
A0A087WRS7	A0A087WRS7_MOUSE
A0A087WRT2	A0A087WRT2_MOUSE
A0A087WRT3	A0A087WRT3_MOUSE
A0A087WRT5	A0A087WRT5_MOUSE
A0A087WRT6	A0A087WRT6_MOUSE
A0A087WRT9	A0A087WRT9_MOUSE
A0A087WRU0	A0A087WRU0_MOUSE
A0A087WRU2	A0A087WRU2_MOUSE
A0A087WRU7	A0A087WRU7_MOUSE
A0A087WRU8	A0A087WRU8_MOUSE
A0A087WRU9	A0A087WRU9_MOUSE
A0A087WRV0	A0A087WRV0_MOUSE
A0A087WRV2	A0A087WRV2_MOUSE
A0A087WRV4	A0A087WRV4_MOUSE
A0A087WRV5	A0A087WRV5_MOUSE
A0A087WRV7	A0A087WRV7_MOUSE
A0A087WRV9	A0A087WRV9_MOUSE
A0A087WRW3	A0A087WRW3_MOUSE
A0A087WRW5	A0A087WRW5_MOUSE
A0A087WRW6	A0A087WRW6_MOUSE
A0A087WRX0	A0A087WRX0_MOUSE
A0A087WRX1	A0A087WRX1_MOUSE
A0A087WRX4	A0A087WRX4_MOUSE
A0A087WRX8	A0A087WRX8_MOUSE
A0A087WRY3	A0A087WRY3_MOUSE
A0A087WRY4	A0A087WRY4_MOUSE
A0A087WRY5	A0A087WRY5_MOUSE
A0A087WRY6	A0A087WRY6_MOUSE
A0A087WRY7	A0A087WRY7_MOUSE
A0A087WRZ0	A0A087WRZ0_MOUSE
A0A087WRZ2	A0A087WRZ2_MOUSE
A0A087WRZ3	A0A087WRZ3_MOUSE
A0A087WRZ4	A0A087WRZ4_MOUSE
A0A087WRZ8	A0A087WRZ8_MOUSE
A0A087WRZ9	A0A087WRZ9_MOUSE
A0A087WS00	A0A087WS00_MOUSE
A0A087WS06	A0A087WS06_MOUSE
A0A087WS12	A0A087WS12_MOUSE
A0A087WS14	A0A087WS14_MOUSE
A0A087WS17	A0A087WS17_MOUSE
A0A087WS19	A0A087WS19_MOUSE
A0A087WS20	A0A087WS20_MOUSE
A0A087WS21	A0A087WS21_MOUSE
A0A087WS25	A0A087WS25_MOUSE
A0A087WS26	A0A087WS26_MOUSE
A0A087WS32	A0A087WS32_MOUSE
A0A087WS33	A0A087WS33_MOUSE
A0A087WS36	A0A087WS36_MOUSE
A0A087WS37	A0A087WS37_MOUSE
A0A087WS38	A0A087WS38_MOUSE
A0A087WS39	A0A087WS39_MOUSE
A0A087WS42	A0A087WS42_MOUSE
A0A087WS44	A0A087WS44_MOUSE
A0A087WS45	A0A087WS45_MOUSE
A0A087WS46	A0A087WS46_MOUSE
A0A087WS47	A0A087WS47_MOUSE
A0A087WS48	A0A087WS48_MOUSE
A0A087WS49	A0A087WS49_MOUSE
A0A087WS54	A0A087WS54_MOUSE
A0A087WS55	A0A087WS55_MOUSE
A0A087WS57	A0A087WS57_MOUSE
A0A087WS58	A0A087WS58_MOUSE
A0A087WS59	A0A087WS59_MOUSE
A0A087WS64	A0A087WS64_MOUSE
A0A087WS65	A0A087WS65_MOUSE
A0A087WS68	A0A087WS68_MOUSE
A0A087WS73	A0A087WS73_MOUSE
A0A087WS74	A0A087WS74_MOUSE
A0A087WS75	A0A087WS75_MOUSE
A0A087WS78	A0A087WS78_MOUSE
A0A087WS79	A0A087WS79_MOUSE
A0A087WS80	A0A087WS80_MOUSE
A0A087WS81	A0A087WS81_MOUSE
A0A087WS85	A0A087WS85_MOUSE
A0A087WS86	A0A087WS86_MOUSE
A0A087WS88	A0A087WS88_MOUSE
A0A087WS89	A0A087WS89_MOUSE
A0A087WS92	A0A087WS92_MOUSE
A0A087WS93	A0A087WS93_MOUSE
A0A087WS94	A0A087WS94_MOUSE
A0A087WS95	A0A087WS95_MOUSE
A0A087WS96	A0A087WS96_MOUSE
A0A087WS97	A0A087WS97_MOUSE
A0A087WS98	A0A087WS98_MOUSE
A0A087WS99	A0A087WS99_MOUSE
A0A087WSA5	A0A087WSA5_MOUSE
A0A087WSB0	A0A087WSB0_MOUSE
A0A087WSB1	A0A087WSB1_MOUSE
A0A087WSB2	A0A087WSB2_MOUSE
A0A087WSB5	A0A087WSB5_MOUSE
A0A087WSC4	A0A087WSC4_MOUSE
A0A087WSC5	A0A087WSC5_MOUSE
A0A087WSC6	A0A087WSC6_MOUSE
A0A087WSC7	A0A087WSC7_MOUSE
A0A087WSC8	A0A087WSC8_MOUSE
A0A087WSD0	A0A087WSD0_MOUSE
A0A087WSD9	A0A087WSD9_MOUSE
A0A087WSE0	A0A087WSE0_MOUSE
A0A087WSE2	A0A087WSE2_MOUSE
A0A087WSE4	A0A087WSE4_MOUSE
A0A087WSE5	A0A087WSE5_MOUSE
A0A087WSE9	A0A087WSE9_MOUSE
A0A087WSF1	A0A087WSF1_MOUSE
A0A087WSF5	A0A087WSF5_MOUSE
A0A087WSF9	A0A087WSF9_MOUSE
A0A087WSG1	A0A087WSG1_MOUSE
A0A087WSG3	A0A087WSG3_MOUSE
A0A087WSG6	A0A087WSG6_MOUSE
A0A087WSG9	A0A087WSG9_MOUSE
A0A087WSH6	A0A087WSH6_MOUSE
A0A087WSH7	A0A087WSH7_MOUSE
A0A087WSH8	A0A087WSH8_MOUSE
A0A087WSH9	A0A087WSH9_MOUSE
A0A087WSI0	A0A087WSI0_MOUSE
A0A087WSI1	A0A087WSI1_MOUSE
A0A087WSI2	A0A087WSI2_MOUSE
A0A087WSI6	A0A087WSI6_MOUSE
A0A087WSI8	A0A087WSI8_MOUSE
A0A087WSJ3	A0A087WSJ3_MOUSE
A0A087WSJ5	A0A087WSJ5_MOUSE
A0A087WSJ7	A0A087WSJ7_MOUSE
A0A087WSJ9	A0A087WSJ9_MOUSE
A0A087WSK0	A0A087WSK0_MOUSE
A0A087WSK1	A0A087WSK1_MOUSE
A0A087WSK5	A0A087WSK5_MOUSE
A0A087WSK9	A0A087WSK9_MOUSE
A0A087WSL1	A0A087WSL1_MOUSE
A0A087WSL2	A0A087WSL2_MOUSE
A0A087WSL3	A0A087WSL3_MOUSE
A0A087WSL4	A0A087WSL4_MOUSE
A0A087WSL6	A0A087WSL6_MOUSE
A0A087WSL8	A0A087WSL8_MOUSE
A0A087WSL9	A0A087WSL9_MOUSE
A0A087WSM0	A0A087WSM0_MOUSE
A0A087WSM1	A0A087WSM1_MOUSE
A0A087WSM3	A0A087WSM3_MOUSE
A0A087WSM4	A0A087WSM4_MOUSE
A0A087WSM5	A0A087WSM5_MOUSE
A0A087WSM6	A0A087WSM6_MOUSE
A0A087WSM7	A0A087WSM7_MOUSE
A0A087WSM9	A0A087WSM9_MOUSE
A0A087WSN0	A0A087WSN0_MOUSE
A0A087WSN1	A0A087WSN1_MOUSE
A0A087WSN2	A0A087WSN2_MOUSE
A0A087WSN4	A0A087WSN4_MOUSE
A0A087WSN9	A0A087WSN9_MOUSE
A0A087WSP2	A0A087WSP2_MOUSE
A0A087WSP8	A0A087WSP8_MOUSE
A0A087WSP9	A0A087WSP9_MOUSE
A0A087WSQ1	A0A087WSQ1_MOUSE
A0A087WSQ4	A0A087WSQ4_MOUSE
A0A087WSQ5	A0A087WSQ5_MOUSE
A0A087WSQ8	A0A087WSQ8_MOUSE
A0A087WSQ9	A0A087WSQ9_MOUSE
A0A087WSR1	A0A087WSR1_MOUSE
A0A087WSR3	A0A087WSR3_MOUSE
A0A087WSR8	A0A087WSR8_MOUSE
A0A087WSR9	A0A087WSR9_MOUSE
A0A087WSS0	A0A087WSS0_MOUSE
A0A087WSS2	A0A087WSS2_MOUSE
A0A087WSS3	A0A087WSS3_MOUSE
A0A087WSS5	A0A087WSS5_MOUSE
A0A087WSS7	A0A087WSS7_MOUSE
A0A087WSS9	A0A087WSS9_MOUSE
A0A087WST0	A0A087WST0_MOUSE
A0A087WST1	A0A087WST1_MOUSE
A0A087WST2	A0A087WST2_MOUSE
A0A087WST3	A0A087WST3_MOUSE
A0A087WST4	A0A087WST4_MOUSE
A0A087WST5	A0A087WST5_MOUSE
A0A087WST6	A0A087WST6_MOUSE
A0A087WST8	A0A087WST8_MOUSE
A0A087WST9	A0A087WST9_MOUSE
A0A087WSU3	A0A087WSU3_MOUSE
A0A087WSU5	A0A087WSU5_MOUSE
A0A087WSU6	A0A087WSU6_MOUSE
A0A087WSU7	A0A087WSU7_MOUSE
A0A087WSU8	A0A087WSU8_MOUSE
A0A087WSV4	A0A087WSV4_HUMAN
A0A087WSW5	A0A087WSW5_HUMAN
A0A087WSX6	A0A087WSX6_HUMAN
A0A087WSZ6	A0A087WSZ6_HUMAN
A0A087WSZ8	A0A087WSZ8_HUMAN
A0A087WT00	A0A087WT00_HUMAN
A0A087WT04	A0A087WT04_HUMAN
A0A087WT09	A0A087WT09_HUMAN
A0A087WT26	A0A087WT26_HUMAN
A0A087WT30	A0A087WT30_HUMAN
A0A087WT32	A0A087WT32_HUMAN
A0A087WT34	A0A087WT34_HUMAN
A0A087WT35	A0A087WT35_HUMAN
A0A087WT36	A0A087WT36_HUMAN
A0A087WT38	A0A087WT38_HUMAN
A0A087WT39	A0A087WT39_HUMAN
A0A087WT41	A0A087WT41_HUMAN
A0A087WT42	A0A087WT42_HUMAN
A0A087WT48	A0A087WT48_HUMAN
A0A087WT49	A0A087WT49_HUMAN
A0A087WT51	A0A087WT51_HUMAN
A0A087WT54	A0A087WT54_HUMAN
A0A087WT56	A0A087WT56_HUMAN
A0A087WT57	A0A087WT57_HUMAN
A0A087WT58	A0A087WT58_HUMAN
A0A087WT63	A0A087WT63_HUMAN
A0A087WT69	A0A087WT69_HUMAN
A0A087WT76	A0A087WT76_HUMAN
A0A087WT88	A0A087WT88_HUMAN
A0A087WT90	A0A087WT90_HUMAN
A0A087WT91	A0A087WT91_HUMAN
A0A087WT94	A0A087WT94_HUMAN
A0A087WT96	A0A087WT96_HUMAN
A0A087WT97	A0A087WT97_HUMAN
A0A087WT98	A0A087WT98_HUMAN
A0A087WT99	A0A087WT99_HUMAN
A0A087WTA2	A0A087WTA2_HUMAN
A0A087WTA6	A0A087WTA6_HUMAN
A0A087WTA9	A0A087WTA9_HUMAN
A0A087WTB0	A0A087WTB0_HUMAN
A0A087WTB7	A0A087WTB7_HUMAN
A0A087WTC0	A0A087WTC0_HUMAN
A0A087WTC3	A0A087WTC3_HUMAN
A0A087WTC6	A0A087WTC6_HUMAN
A0A087WTC8	A0A087WTC8_HUMAN
A0A087WTC9	A0A087WTC9_HUMAN
A0A087WTD3	A0A087WTD3_HUMAN
A0A087WTD6	A0A087WTD6_HUMAN
A0A087WTD9	A0A087WTD9_HUMAN
A0A087WTE0	A0A087WTE0_HUMAN
A0A087WTE2	A0A087WTE2_HUMAN
A0A087WTE3	A0A087WTE3_HUMAN
A0A087WTE6	A0A087WTE6_HUMAN
A0A087WTE8	A0A087WTE8_HUMAN
A0A087WTF2	A0A087WTF2_HUMAN
A0A087WTF3	A0A087WTF3_HUMAN
A0A087WTF7	A0A087WTF7_HUMAN
A0A087WTF9	A0A087WTF9_HUMAN
A0A087WTG4	A0A087WTG4_HUMAN
A0A087WTG7	A0A087WTG7_HUMAN
A0A087WTH2	A0A087WTH2_HUMAN
A0A087WTH4	A0A087WTH4_HUMAN
A0A087WTH9	A0A087WTH9_HUMAN
A0A087WTI4	A0A087WTI4_HUMAN
A0A087WTI8	A0A087WTI8_HUMAN
A0A087WTI9	A0A087WTI9_HUMAN
A0A087WTJ0	A0A087WTJ0_HUMAN
A0A087WTJ4	A0A087WTJ4_HUMAN
A0A087WTJ7	A0A087WTJ7_HUMAN
A0A087WTJ8	A0A087WTJ8_HUMAN
A0A087WTK1	A0A087WTK1_HUMAN
A0A087WTK3	A0A087WTK3_HUMAN
A0A087WTK6	A0A087WTK6_HUMAN
A0A087WTL4	A0A087WTL4_HUMAN
A0A087WTM4	A0A087WTM4_HUMAN
A0A087WTM5	A0A087WTM5_HUMAN
A0A087WTN1	A0A087WTN1_HUMAN
A0A087WTN9	A0A087WTN9_HUMAN
A0A087WTP0	A0A087WTP0_HUMAN
A0A087WTP2	A0A087WTP2_HUMAN
A0A087WTP5	A0A087WTP5_HUMAN
A0A087WTP7	A0A087WTP7_HUMAN
A0A087WTQ3	A0A087WTQ3_HUMAN
A0A087WTQ7	A0A087WTQ7_HUMAN
A0A087WTR0	A0A087WTR0_HUMAN
A0A087WTR1	A0A087WTR1_HUMAN
A0A087WTR3	A0A087WTR3_HUMAN
A0A087WTR4	A0A087WTR4_HUMAN
A0A087WTR9	A0A087WTR9_HUMAN
A0A087WTS1	A0A087WTS1_HUMAN
A0A087WTS4	A0A087WTS4_HUMAN
A0A087WTS6	A0A087WTS6_HUMAN
A0A087WTS9	A0A087WTS9_HUMAN
A0A087WTT2	A0A087WTT2_HUMAN
A0A087WTT7	A0A087WTT7_HUMAN
A0A087WTU1	A0A087WTU1_HUMAN
A0A087WTU2	A0A087WTU2_HUMAN
A0A087WTU3	A0A087WTU3_HUMAN
A0A087WTU4	A0A087WTU4_HUMAN
A0A087WTV1	A0A087WTV1_HUMAN
A0A087WTV4	A0A087WTV4_HUMAN
A0A087WTV5	A0A087WTV5_HUMAN
A0A087WTW1	A0A087WTW1_HUMAN
A0A087WTW3	A0A087WTW3_HUMAN
A0A087WTW4	A0A087WTW4_HUMAN
A0A087WTW8	A0A087WTW8_HUMAN
A0A087WTX3	A0A087WTX3_HUMAN
A0A087WTX6	A0A087WTX6_HUMAN
A0A087WTX8	A0A087WTX8_HUMAN
A0A087WTY1	A0A087WTY1_HUMAN
A0A087WTY2	A0A087WTY2_HUMAN
A0A087WTY3	A0A087WTY3_HUMAN
A0A087WTY8	A0A087WTY8_HUMAN
A0A087WTZ3	A0A087WTZ3_HUMAN
A0A087WTZ4	A0A087WTZ4_HUMAN
A0A087WTZ7	A0A087WTZ7_HUMAN
A0A087WTZ8	A0A087WTZ8_HUMAN
A0A087WU01	A0A087WU01_HUMAN
A0A087WU03	A0A087WU03_HUMAN
A0A087WU04	A0A087WU04_HUMAN
A0A087WU09	A0A087WU09_HUMAN
A0A087WU10	A0A087WU10_HUMAN
A0A087WU12	A0A087WU12_HUMAN
A0A087WU21	A0A087WU21_HUMAN
A0A087WU26	A0A087WU26_HUMAN
A0A087WU27	A0A087WU27_HUMAN
A0A087WU33	A0A087WU33_HUMAN
A0A087WU35	A0A087WU35_HUMAN
A0A087WU37	A0A087WU37_HUMAN
A0A087WU40	A0A087WU40_HUMAN
A0A087WU48	A0A087WU48_HUMAN
A0A087WU51	A0A087WU51_HUMAN
A0A087WU52	A0A087WU52_HUMAN
A0A087WU54	A0A087WU54_HUMAN
A0A087WU58	A0A087WU58_HUMAN
A0A087WU59	A0A087WU59_HUMAN
A0A087WU63	A0A087WU63_HUMAN
A0A087WU66	A0A087WU66_HUMAN
A0A087WU68	A0A087WU68_HUMAN
A0A087WU71	A0A087WU71_HUMAN
A0A087WU74	A0A087WU74_HUMAN
A0A087WU76	A0A087WU76_HUMAN
A0A087WU81	A0A087WU81_HUMAN
A0A087WU82	A0A087WU82_HUMAN
A0A087WU83	A0A087WU83_HUMAN
A0A087WU85	A0A087WU85_HUMAN
A0A087WU87	A0A087WU87_HUMAN
A0A087WU89	A0A087WU89_HUMAN
A0A087WU93	A0A087WU93_HUMAN
A0A087WU98	A0A087WU98_HUMAN
A0A087WUA1	A0A087WUA1_HUMAN
A0A087WUA6	A0A087WUA6_HUMAN
A0A087WUA7	A0A087WUA7_HUMAN
A0A087WUB0	A0A087WUB0_HUMAN
A0A087WUB1	A0A087WUB1_HUMAN
A0A087WUB7	A0A087WUB7_HUMAN
A0A087WUC0	A0A087WUC0_HUMAN
A0A087WUC2	A0A087WUC2_HUMAN
A0A087WUC4	A0A087WUC4_HUMAN
A0A087WUC5	A0A087WUC5_HUMAN
A0A087WUC7	A0A087WUC7_HUMAN
A0A087WUC8	A0A087WUC8_HUMAN
A0A087WUD0	A0A087WUD0_HUMAN
A0A087WUE0	A0A087WUE0_HUMAN
A0A087WUE4	A0A087WUE4_HUMAN
A0A087WUE5	A0A087WUE5_HUMAN
A0A087WUE6	A0A087WUE6_HUMAN
A0A087WUE7	A0A087WUE7_HUMAN
A0A087WUF5	A0A087WUF5_HUMAN
A0A087WUF8	A0A087WUF8_HUMAN
A0A087WUG0	A0A087WUG0_HUMAN
A0A087WUG3	A0A087WUG3_HUMAN
A0A087WUG5	A0A087WUG5_HUMAN
A0A087WUG8	A0A087WUG8_HUMAN
A0A087WUH5	A0A087WUH5_HUMAN
A0A087WUI4	A0A087WUI4_HUMAN
A0A087WUI8	A0A087WUI8_HUMAN
A0A087WUJ1	A0A087WUJ1_HUMAN
A0A087WUJ2	A0A087WUJ2_HUMAN
A0A087WUJ4	A0A087WUJ4_HUMAN
A0A087WUJ8	A0A087WUJ8_HUMAN
A0A087WUK3	A0A087WUK3_HUMAN
A0A087WUK4	A0A087WUK4_HUMAN
A0A087WUK7	A0A087WUK7_HUMAN
A0A087WUK8	A0A087WUK8_HUMAN
A0A087WUL1	A0A087WUL1_HUMAN
A0A087WUL6	A0A087WUL6_HUMAN
A0A087WUM3	A0A087WUM3_HUMAN
A0A087WUM5	A0A087WUM5_HUMAN
A0A087WUM9	A0A087WUM9_HUMAN
A0A087WUN2	A0A087WUN2_HUMAN
A0A087WUN3	A0A087WUN3_HUMAN
A0A087WUN4	A0A087WUN4_HUMAN
A0A087WUP0	A0A087WUP0_HUMAN
A0A087WUP6	A0A087WUP6_HUMAN
A0A087WUQ1	A0A087WUQ1_HUMAN
A0A087WUQ5	A0A087WUQ5_HUMAN
A0A087WUQ9	A0A087WUQ9_HUMAN
A0A087WUS4	A0A087WUS4_HUMAN
A0A087WUT8	A0A087WUT8_HUMAN
A0A087WUU1	A0A087WUU1_HUMAN
A0A087WUU2	A0A087WUU2_HUMAN
A0A087WUU3	A0A087WUU3_HUMAN
A0A087WUU4	A0A087WUU4_HUMAN
A0A087WUU5	A0A087WUU5_HUMAN
A0A087WUU7	A0A087WUU7_HUMAN
A0A087WUV3	A0A087WUV3_HUMAN
A0A087WUV7	A0A087WUV7_HUMAN
A0A087WUW1	A0A087WUW1_HUMAN
A0A087WUW5	A0A087WUW5_HUMAN
A0A087WUX1	A0A087WUX1_HUMAN
A0A087WUX2	A0A087WUX2_HUMAN
A0A087WUX6	A0A087WUX6_HUMAN
A0A087WUX7	A0A087WUX7_HUMAN
A0A087WUY5	A0A087WUY5_HUMAN
A0A087WUY6	A0A087WUY6_HUMAN
A0A087WUY9	A0A087WUY9_HUMAN
A0A087WV04	A0A087WV04_HUMAN
A0A087WV06	A0A087WV06_HUMAN
A0A087WV07	A0A087WV07_HUMAN
A0A087WV09	A0A087WV09_HUMAN
A0A087WV11	A0A087WV11_HUMAN
A0A087WV13	A0A087WV13_HUMAN
A0A087WV17	A0A087WV17_HUMAN
A0A087WV19	A0A087WV19_HUMAN
A0A087WV26	A0A087WV26_HUMAN
A0A087WV31	A0A087WV31_HUMAN
A0A087WV33	A0A087WV33_HUMAN
A0A087WV39	A0A087WV39_HUMAN
A0A087WV42	A0A087WV42_HUMAN
A0A087WV44	A0A087WV44_HUMAN
A0A087WV45	A0A087WV45_HUMAN
A0A087WV48	A0A087WV48_HUMAN
A0A087WV50	A0A087WV50_HUMAN
A0A087WV51	A0A087WV51_HUMAN
A0A087WV53	SPEGN_HUMAN
A0A087WV54	A0A087WV54_HUMAN
A0A087WV56	A0A087WV56_HUMAN
A0A087WV59	A0A087WV59_HUMAN
A0A087WV63	A0A087WV63_HUMAN
A0A087WV69	A0A087WV69_HUMAN
A0A087WV72	A0A087WV72_HUMAN
A0A087WV74	A0A087WV74_HUMAN
A0A087WV78	A0A087WV78_HUMAN
A0A087WV79	A0A087WV79_HUMAN
A0A087WV86	A0A087WV86_HUMAN
A0A087WV92	A0A087WV92_HUMAN
A0A087WV94	A0A087WV94_HUMAN
A0A087WV99	A0A087WV99_HUMAN
A0A087WVA2	A0A087WVA2_HUMAN
A0A087WVA3	A0A087WVA3_HUMAN
A0A087WVA7	A0A087WVA7_HUMAN
A0A087WVB3	A0A087WVB3_HUMAN
A0A087WVB5	A0A087WVB5_HUMAN
A0A087WVB6	A0A087WVB6_HUMAN
A0A087WVB7	A0A087WVB7_HUMAN
A0A087WVB8	A0A087WVB8_HUMAN
A0A087WVC2	A0A087WVC2_HUMAN
A0A087WVC3	A0A087WVC3_HUMAN
A0A087WVC5	A0A087WVC5_HUMAN
A0A087WVC8	A0A087WVC8_HUMAN
A0A087WVC9	A0A087WVC9_HUMAN
A0A087WVD0	A0A087WVD0_HUMAN
A0A087WVD1	A0A087WVD1_HUMAN
A0A087WVD6	A0A087WVD6_HUMAN
A0A087WVD9	A0A087WVD9_HUMAN
A0A087WVE0	A0A087WVE0_HUMAN
A0A087WVE1	A0A087WVE1_HUMAN
A0A087WVE3	A0A087WVE3_HUMAN
A0A087WVE4	A0A087WVE4_HUMAN
A0A087WVE8	A0A087WVE8_HUMAN
A0A087WVF0	A0A087WVF0_HUMAN
A0A087WVF1	A0A087WVF1_HUMAN
A0A087WVF6	A0A087WVF6_HUMAN
A0A087WVG0	A0A087WVG0_HUMAN
A0A087WVG1	A0A087WVG1_HUMAN
A0A087WVG4	A0A087WVG4_HUMAN
A0A087WVG5	A0A087WVG5_HUMAN
A0A087WVG6	A0A087WVG6_HUMAN
A0A087WVG8	A0A087WVG8_HUMAN
A0A087WVG9	A0A087WVG9_HUMAN
A0A087WVH0	A0A087WVH0_HUMAN
A0A087WVH1	A0A087WVH1_HUMAN
A0A087WVH4	A0A087WVH4_HUMAN
A0A087WVH5	A0A087WVH5_HUMAN
A0A087WVH6	A0A087WVH6_HUMAN
A0A087WVI2	A0A087WVI2_HUMAN
A0A087WVI5	A0A087WVI5_HUMAN
A0A087WVI6	A0A087WVI6_HUMAN
A0A087WVI9	A0A087WVI9_HUMAN
A0A087WVJ7	A0A087WVJ7_HUMAN
A0A087WVK1	A0A087WVK1_HUMAN
A0A087WVK5	A0A087WVK5_HUMAN
A0A087WVK8	A0A087WVK8_HUMAN
A0A087WVK9	A0A087WVK9_HUMAN
A0A087WVL7	A0A087WVL7_HUMAN
A0A087WVL9	A0A087WVL9_HUMAN
A0A087WVM2	A0A087WVM2_HUMAN
A0A087WVM6	A0A087WVM6_HUMAN
A0A087WVM7	A0A087WVM7_HUMAN
A0A087WVM8	A0A087WVM8_HUMAN
A0A087WVN2	A0A087WVN2_HUMAN
